CustomerID,SubscriptionType,MonthlyCharges,ContractEndDate,ServiceUsage,Gender,Age,TotalTransactions,Churn
C02617,Basic,31.838822462220474,2025-08-05,5.0,Female,45.0,6.0,0.0
C02618,Basic,83.18078218288854,2025-05-03,14.0,Male,34.0,27.0,1.0
C02619,Premium,,2025-01-03,13.0,Female,26.0,24.0,0.0
C02620,Basic,116.62371759960259,2025-04-02,12.0,Female,70.0,29.0,1.0
C02621,Standard,42.415710880299095,2025-06-13,10.0,Female,34.0,25.0,1.0
C02622,Premium,52.99882821511316,2025-04-29,,Female,18.0,65.0,0.0
C02623,Basic,23.457952810399675,2025-03-02,6.0,Male,57.0,12.0,0.0
C02624,Premium,48.77259507774765,2025-08-02,,Female,68.0,13.0,0.0
C02625,Basic,54.784969466030645,2025-09-04,14.0,Female,26.0,45.0,0.0
C02626,Premium,48.30611531827142,2025-08-23,14.0,Female,57.0,16.0,1.0
C02627,Basic,39.91653202734965,2025-12-23,16.0,Female,23.0,15.0,0.0
C02628,Standard,34.24009062461664,2025-10-16,9.0,Female,32.0,34.0,0.0
C02629,Basic,78.58915031819758,2025-03-19,16.0,Male,64.0,29.0,1.0
C02630,Basic,,2025-01-24,7.0,Male,23.0,8.0,1.0
C02631,Standard,92.60322386795816,2025-11-04,11.0,Female,70.0,19.0,1.0
C02632,Standard,40.50518795285996,2025-04-11,10.0,Female,64.0,18.0,1.0
C02633,Basic,42.018295395050124,2025-09-08,10.0,Female,35.0,20.0,1.0
C02634,Basic,69.28723591263048,2025-05-03,16.0,Female,71.0,31.0,1.0
C02635,Standard,26.123440654216967,2025-08-03,,Male,,22.0,0.0
C02636,Standard,30.77299936063073,2025-09-19,5.0,Female,55.0,20.0,1.0
C02637,Premium,77.557298135487,2025-11-28,,Female,72.0,21.0,1.0
C02638,Standard,31.288462949610537,2025-12-12,3.0,Male,67.0,6.0,0.0
C02639,Premium,24.152855162650578,2025-05-03,7.0,Male,67.0,10.0,0.0
C02640,Standard,105.57629645179098,2025-09-09,8.0,Female,47.0,35.0,1.0
C02641,Basic,28.631168905693826,2025-11-16,,Male,36.0,19.0,0.0
C02642,Basic,53.821378857035114,2025-12-03,9.0,Male,45.0,,0.0
C02643,Standard,51.4009719861063,2025-06-07,,Male,40.0,40.0,0.0
C02644,Standard,16.244780850902448,2025-11-23,7.0,Female,41.0,12.0,1.0
C02645,Basic,44.92957195747636,2025-05-29,,Male,69.0,17.0,1.0
C02646,Basic,59.82288650535535,2025-03-06,14.0,Female,44.0,15.0,0.0
C02647,Premium,57.61291481086326,2025-12-24,4.0,Male,,24.0,0.0
C02648,Standard,71.76746782018908,2025-01-04,8.0,Female,28.0,13.0,0.0
C02649,Basic,42.820907635375164,2025-06-23,11.0,Female,32.0,18.0,0.0
C02650,Basic,66.48821954468823,2025-05-16,12.0,Female,47.0,46.0,1.0
C02651,Basic,,2025-09-01,9.0,Male,23.0,14.0,0.0
C02652,Basic,28.441121523025085,2025-03-01,13.0,Male,42.0,22.0,0.0
C02653,Basic,29.75305022048587,2025-02-14,14.0,Male,72.0,17.0,0.0
C02654,Basic,27.85963378266018,2025-03-13,13.0,Female,48.0,26.0,0.0
C02655,Standard,74.87779559634522,2025-04-05,11.0,Female,28.0,26.0,1.0
C02656,Basic,27.281084915240484,2025-01-31,8.0,Female,21.0,34.0,1.0
C02657,Premium,55.7924492252996,2025-06-05,13.0,Male,32.0,1.0,1.0
C02658,Premium,44.954610617769674,2025-08-28,9.0,Female,65.0,2.0,1.0
C02659,Basic,47.988604479620555,2025-03-05,12.0,Female,41.0,46.0,1.0
C02660,Standard,86.26862058992168,2025-11-19,13.0,Female,31.0,29.0,1.0
C02661,Basic,,2025-04-19,,Female,41.0,24.0,1.0
C02662,Premium,63.85811250263667,2025-03-09,,Female,40.0,,1.0
C02663,Basic,50.75693942337484,2025-02-04,,Female,22.0,4.0,1.0
C02664,Standard,47.05021535510291,2025-09-08,11.0,Female,64.0,8.0,0.0
C02665,Standard,125.46296998877715,2025-12-20,10.0,Female,43.0,14.0,1.0
C02666,Basic,28.092041262830335,2025-02-05,10.0,Female,,13.0,0.0
C02667,Basic,,2025-05-12,12.0,Female,59.0,9.0,1.0
C02668,Standard,65.0128947912266,2025-11-01,11.0,Male,55.0,27.0,1.0
C02669,Standard,41.27318467334676,2025-08-10,13.0,Female,65.0,,0.0
C02670,Basic,95.9426303588412,2025-06-16,,Male,65.0,9.0,1.0
C02671,Standard,23.873736427717393,2025-10-01,4.0,Female,68.0,15.0,0.0
C02672,Basic,40.58166414325969,2025-03-01,4.0,Male,20.0,17.0,1.0
C02673,Standard,30.834374526911926,2025-12-08,,Male,69.0,33.0,0.0
C02674,Basic,58.95983158074402,2025-04-23,14.0,Female,35.0,14.0,1.0
C02675,Premium,32.033984822524104,2025-08-09,,Female,39.0,,0.0
C02676,Basic,59.45671591004043,2025-10-06,8.0,Male,68.0,26.0,0.0
C02677,Basic,46.406913180793005,2025-03-09,8.0,Male,,42.0,0.0
C02678,Basic,41.27600871386991,2025-11-11,,,47.0,15.0,0.0
C02679,Basic,58.40969602284119,2025-12-12,7.0,Male,19.0,31.0,1.0
C02680,Standard,44.906132012289206,2025-09-20,7.0,Female,26.0,23.0,0.0
C02681,Basic,32.348545811469165,2025-09-26,10.0,Male,18.0,17.0,1.0
C02682,Premium,153.32689354019146,2025-05-11,8.0,Female,53.0,8.0,1.0
,Basic,41.14721033415743,2025-09-24,12.0,Male,74.0,11.0,0.0
C02684,Basic,20.59357993060676,2025-07-27,6.0,Female,38.0,8.0,0.0
C02685,Basic,35.7011724341694,2025-07-31,13.0,Female,71.0,19.0,0.0
C02686,Basic,30.117678655135997,2025-02-20,8.0,Female,45.0,14.0,0.0
C02687,Basic,69.58028403452803,2025-10-15,4.0,,53.0,24.0,1.0
C02688,Basic,56.865229259009546,2025-02-11,3.0,Male,49.0,36.0,1.0
C02689,Basic,58.64534050387599,2025-09-04,8.0,Female,23.0,8.0,1.0
C02690,Basic,43.12116824410214,2025-07-14,6.0,Female,40.0,32.0,0.0
,Standard,44.71383254268616,2025-09-01,3.0,Male,23.0,9.0,1.0
C02692,Standard,43.10549848303343,2025-07-19,7.0,Male,,,1.0
C02693,Basic,48.402222484712105,2025-12-24,10.0,Male,48.0,16.0,1.0
C02694,Basic,69.83647093727045,2025-05-01,9.0,Male,36.0,23.0,0.0
C02695,Premium,57.19423865111657,2025-11-30,6.0,Female,25.0,5.0,0.0
C02696,Standard,61.072894178408355,2025-11-24,12.0,Male,25.0,14.0,0.0
C02697,Standard,,2025-07-22,10.0,Male,37.0,59.0,0.0
C02698,Basic,71.22187329090876,2025-04-16,,Male,41.0,20.0,0.0
C02699,Standard,56.10825906171633,2025-09-07,5.0,Male,30.0,11.0,1.0
C02700,Standard,57.71760470399018,2025-10-16,,Male,58.0,51.0,1.0
C02701,Standard,80.44272993867975,2025-03-20,12.0,Male,70.0,6.0,1.0
C02702,Premium,38.321252514430114,2025-06-14,9.0,Male,68.0,12.0,0.0
C02703,Basic,35.5068619954106,2025-11-30,9.0,Female,24.0,3.0,0.0
C02704,Basic,31.11389069946276,2025-04-29,14.0,Male,,7.0,0.0
C02705,Standard,53.795446760205195,2025-02-26,6.0,Female,25.0,34.0,1.0
C02706,Premium,23.820108262463844,2025-07-07,11.0,Female,44.0,31.0,0.0
C02707,Basic,60.15259862222616,2025-02-21,7.0,Male,60.0,40.0,0.0
C02708,Basic,47.86314379441798,2025-03-13,11.0,Male,,40.0,0.0
C02709,Basic,78.71855413254002,2025-08-29,8.0,Female,34.0,12.0,1.0
C02710,Basic,38.21606898584623,2025-11-20,12.0,Female,22.0,13.0,0.0
C02711,Standard,46.0945946889349,2025-04-10,17.0,Female,55.0,20.0,1.0
C02712,Standard,78.32793739196298,2025-12-04,8.0,Female,64.0,5.0,0.0
C02713,Basic,86.94513296555746,2025-06-04,9.0,Male,26.0,14.0,1.0
C02714,Basic,38.090391515291834,2025-02-28,10.0,Female,68.0,35.0,1.0
C02715,Basic,53.771065067427536,2025-10-02,9.0,Male,,10.0,0.0
C02716,Basic,56.24913124892829,2025-09-16,8.0,Female,25.0,32.0,1.0
C02717,Standard,58.060430172785466,2025-07-20,9.0,Female,61.0,0.0,0.0
C02718,Premium,45.01486379118375,2025-10-22,,Male,43.0,6.0,1.0
C02719,Premium,83.47743573986281,2025-11-18,10.0,Female,65.0,24.0,1.0
C02720,Basic,23.47982664826089,2025-11-25,10.0,Female,37.0,45.0,0.0
C02721,Premium,42.24858708664204,2025-10-11,8.0,Male,43.0,6.0,0.0
C02722,Standard,59.811341402672255,2025-06-25,12.0,Female,,46.0,1.0
C02723,Standard,60.03411177224829,2025-04-08,10.0,Female,20.0,7.0,0.0
C02724,Basic,,2025-12-15,,Male,65.0,22.0,0.0
C02725,Basic,80.74638252995686,2025-07-01,7.0,Male,42.0,15.0,0.0
C02726,Basic,44.60323345125919,2025-09-29,9.0,Female,,,0.0
C02727,Basic,84.09705115765054,2025-02-04,9.0,Female,28.0,13.0,0.0
C02728,Basic,37.577531598629406,2025-11-27,15.0,Male,49.0,25.0,0.0
C02729,Basic,72.55739896928945,2025-12-29,8.0,Male,49.0,61.0,0.0
C02730,Basic,103.15492628098997,2025-03-28,11.0,Female,23.0,4.0,1.0
C02731,Standard,81.28818240938358,2025-06-07,11.0,Male,19.0,33.0,0.0
C02732,Basic,52.16079498806206,2025-11-21,10.0,Male,40.0,20.0,0.0
C02733,Basic,43.785884629916,2025-04-26,,Female,46.0,30.0,1.0
C02734,Premium,27.12854479270875,2025-01-08,12.0,Female,24.0,52.0,0.0
C02735,Premium,56.61301244233625,2025-04-17,13.0,Male,47.0,,0.0
C02736,Standard,32.00640740747839,2025-04-17,10.0,Male,33.0,43.0,0.0
C02737,Premium,36.4072940290824,2025-04-24,10.0,Female,18.0,18.0,1.0
C02738,Standard,31.053908719214665,2025-01-10,11.0,Male,30.0,10.0,0.0
C02739,Premium,41.59026279184774,2025-10-11,6.0,Female,,10.0,0.0
C02740,Basic,49.44372922600432,2025-03-01,12.0,Male,18.0,8.0,0.0
C02741,Basic,55.78298183836927,2025-09-23,7.0,Female,39.0,34.0,0.0
C02742,Basic,39.32342319027739,2025-04-12,8.0,Female,54.0,58.0,1.0
C02743,Basic,76.6873286431298,2025-03-04,8.0,Female,46.0,9.0,1.0
C02744,Basic,46.00457749192056,2025-06-24,5.0,Female,33.0,14.0,0.0
C02745,Standard,36.48619727142945,,9.0,Male,,,0.0
C02746,Standard,54.737000807114505,2025-11-08,,Male,61.0,16.0,1.0
C02747,Standard,109.6665215501717,2025-08-10,10.0,Female,26.0,12.0,1.0
C02748,Basic,57.1733129126155,2025-07-09,13.0,Female,42.0,24.0,1.0
C02749,Premium,43.24496258099244,2025-05-08,16.0,Male,55.0,12.0,0.0
C02750,Standard,27.14080901675452,2025-11-30,12.0,Male,39.0,,0.0
C02751,Basic,45.79880857059542,2025-02-15,6.0,Female,58.0,8.0,0.0
C02752,Standard,54.92640814086035,2025-03-10,10.0,Male,19.0,33.0,1.0
C02753,Basic,42.81937336661596,2025-10-28,7.0,Male,18.0,35.0,0.0
C02754,Basic,25.68402363442624,2025-12-17,12.0,Male,27.0,13.0,0.0
C02755,Premium,35.58046849878803,2025-12-30,11.0,Female,52.0,24.0,0.0
C02756,Basic,89.4641860904454,2025-02-27,14.0,Male,41.0,12.0,1.0
C02757,Basic,88.73224987288862,2025-08-04,12.0,Male,67.0,19.0,1.0
C02758,Premium,35.07074607288509,2025-04-25,15.0,Male,41.0,13.0,0.0
C02759,Standard,,2025-01-10,12.0,Female,61.0,24.0,1.0
C02760,Basic,31.205485339322916,2025-09-26,7.0,Female,,13.0,1.0
C02761,Basic,87.68488347590801,2025-10-19,5.0,Male,63.0,35.0,1.0
C02762,Basic,55.15334212984472,2025-03-27,10.0,Female,,5.0,0.0
C02763,Standard,73.10374560245887,2025-05-27,8.0,Female,55.0,35.0,1.0
C02764,Basic,25.178379415454877,2025-04-28,5.0,Female,,13.0,0.0
C02765,Basic,65.56734918454714,2025-05-15,5.0,Female,69.0,,
C02766,Premium,49.846754050476406,2025-01-15,10.0,Male,29.0,,0.0
C02767,Standard,,2025-12-03,6.0,Male,40.0,15.0,1.0
C02768,,72.09394964901233,2025-10-29,14.0,Female,40.0,37.0,1.0
C02769,Standard,51.33315713055876,2025-07-25,3.0,Female,26.0,9.0,0.0
C02770,Standard,39.318342874285655,2025-08-21,11.0,Female,21.0,16.0,1.0
C02771,Basic,68.29943391304043,2025-10-31,,Female,46.0,19.0,1.0
C02772,Basic,48.81126886988172,2025-03-07,7.0,Male,44.0,22.0,1.0
C02773,Premium,,2025-01-04,10.0,Female,,18.0,0.0
C02774,Basic,34.603751908443705,2025-01-03,14.0,Female,74.0,9.0,0.0
C02775,Standard,27.692378720802378,2025-09-16,8.0,Male,21.0,21.0,1.0
C02776,Basic,40.76837024251978,2025-07-22,10.0,Male,19.0,20.0,1.0
C02777,Basic,77.71900513974518,2025-11-21,7.0,Female,24.0,39.0,1.0
C02778,Basic,53.6861430959639,2025-08-28,17.0,Female,74.0,36.0,1.0
C02779,Basic,40.45199340709335,2025-04-03,14.0,Female,60.0,30.0,1.0
C02780,Basic,68.99026313816945,2025-10-11,6.0,Male,65.0,10.0,1.0
C02781,Basic,35.83884484638924,2025-01-23,,Female,59.0,4.0,1.0
C02782,Premium,51.94383897151584,2025-10-13,9.0,Male,64.0,17.0,0.0
C02783,Premium,46.5334242910948,2025-11-14,9.0,Male,51.0,9.0,0.0
C02784,Standard,68.28398478256955,2025-03-28,11.0,Female,29.0,13.0,0.0
C02785,Premium,,2025-02-20,,Male,44.0,65.0,0.0
C02786,Basic,35.58570125741167,2025-10-24,15.0,Male,71.0,6.0,0.0
C02787,Premium,,2025-11-16,9.0,Male,39.0,17.0,0.0
C02788,Basic,45.06853434751642,,15.0,Male,32.0,13.0,0.0
C02789,Premium,,2025-07-23,12.0,Male,60.0,38.0,1.0
C02790,Premium,40.847438795944804,2025-12-13,16.0,Female,27.0,4.0,0.0
C02791,Standard,40.76196556777016,2025-02-27,10.0,Male,52.0,24.0,0.0
C02792,Premium,70.86047303916358,2025-02-28,9.0,Male,57.0,19.0,1.0
C02793,Standard,76.66481201166395,2025-06-17,12.0,Female,,11.0,0.0
C02794,Basic,48.25959067603978,2025-06-23,,Female,37.0,,0.0
C02795,Basic,,2025-11-14,14.0,Male,49.0,10.0,0.0
C02796,Standard,32.50003574161111,2025-07-26,9.0,Female,37.0,16.0,0.0
C02797,Basic,86.76581771676463,2025-04-21,5.0,Female,22.0,40.0,1.0
C02798,Standard,118.09690579687322,2025-01-23,13.0,Female,46.0,36.0,1.0
C02799,Premium,61.59060372074536,2025-08-21,10.0,Female,44.0,4.0,
C02800,Basic,21.721235073959267,2025-10-02,14.0,Female,43.0,7.0,0.0
C02801,Standard,39.99405829554569,2025-06-21,,Male,28.0,,1.0
C02802,Premium,63.88937895909932,2025-01-11,11.0,Female,,45.0,0.0
C02803,Premium,42.242626022615596,2025-03-01,8.0,Female,,4.0,1.0
C02804,Premium,83.17130754644008,2025-08-20,,Male,37.0,15.0,1.0
C02805,Standard,63.26206821354704,2025-08-23,9.0,Female,60.0,,0.0
C02806,Premium,37.69143216590394,2025-01-03,11.0,,23.0,,0.0
C02807,Standard,,2025-05-24,11.0,Female,25.0,37.0,1.0
C02808,Basic,34.96997083843214,2025-08-18,16.0,Male,62.0,20.0,
C02809,Basic,46.47846346722485,2025-01-09,8.0,Female,64.0,7.0,0.0
C02810,Standard,40.0522843465614,2025-10-24,12.0,Male,19.0,26.0,0.0
C02811,Basic,79.99208765910629,2025-10-21,4.0,Male,72.0,4.0,1.0
C02812,Standard,116.5625254482086,2025-11-21,7.0,Male,44.0,65.0,1.0
C02813,Standard,28.20636529442968,2025-07-12,,Male,55.0,18.0,1.0
C02814,Basic,,2025-10-18,9.0,Female,37.0,27.0,0.0
C02815,Standard,45.329318773858844,2025-05-07,10.0,Female,47.0,,1.0
C02816,Standard,27.23918947538124,2025-02-17,,Female,46.0,6.0,0.0
C02817,Basic,50.932826999036955,2025-04-17,8.0,Female,19.0,15.0,1.0
C02818,Basic,67.46422456631821,2025-09-21,8.0,Female,32.0,38.0,1.0
C02819,Basic,90.8927067630632,2025-09-10,11.0,Male,50.0,9.0,1.0
C02820,Basic,54.19457596082343,2025-01-27,12.0,Male,28.0,8.0,0.0
C02821,Premium,46.2823609493954,2025-01-09,10.0,Female,57.0,59.0,0.0
C02822,Basic,22.661536019348077,2025-08-08,19.0,Female,41.0,6.0,0.0
C02823,Standard,50.52645523254732,2025-06-07,,,58.0,14.0,0.0
C02824,Basic,51.44626730248717,2025-01-14,9.0,Male,32.0,28.0,1.0
C02825,Basic,64.56069125740478,2025-01-29,6.0,Female,22.0,,0.0
C02826,Premium,37.6611012542865,2025-01-26,12.0,Female,26.0,17.0,1.0
C02827,Standard,42.013960895920995,2025-08-02,11.0,Female,21.0,23.0,0.0
C02828,Basic,27.68309957390823,2025-05-23,15.0,Male,44.0,35.0,0.0
C02829,Basic,19.995472694900204,2025-04-25,10.0,Male,,22.0,0.0
C02830,Basic,32.092558123822,2025-11-25,9.0,Male,21.0,15.0,1.0
C02831,Basic,26.679425283759596,2025-08-06,12.0,Male,54.0,4.0,0.0
C02832,Standard,57.20881092058302,2025-03-22,11.0,Female,68.0,49.0,1.0
C02833,Basic,40.64067379610701,2025-07-20,16.0,Female,70.0,5.0,0.0
C02834,Basic,40.31518324262353,2025-03-08,7.0,Female,30.0,52.0,0.0
C02835,Basic,33.72562003524616,2025-09-06,8.0,Female,38.0,21.0,0.0
C02836,Premium,13.721951261662237,2025-05-24,7.0,Male,,16.0,0.0
C02837,Premium,91.40930741295192,2025-05-21,,Female,29.0,21.0,0.0
C02838,Basic,33.51237576119406,2025-12-12,7.0,Female,31.0,10.0,0.0
C02839,,42.396040671484826,2025-04-06,10.0,Male,62.0,43.0,0.0
C02840,Basic,27.940189587055166,2025-04-28,8.0,Female,53.0,,0.0
C02841,Basic,73.75841886484207,2025-11-14,12.0,Male,30.0,10.0,0.0
C02842,Standard,52.95246266622684,2025-07-04,3.0,Female,22.0,,0.0
C02843,Premium,35.92656131131635,2025-10-19,10.0,Female,38.0,9.0,1.0
C02844,Premium,42.73982523647742,2025-09-02,6.0,Male,26.0,14.0,1.0
C02845,Standard,97.83623155943067,2025-07-20,15.0,Male,50.0,31.0,1.0
C02846,Basic,48.56170380237804,2025-10-05,12.0,Male,61.0,20.0,0.0
C02847,Standard,46.49429376731191,2025-12-27,6.0,Male,72.0,22.0,0.0
C02848,Basic,34.31115126055706,2025-04-20,5.0,Female,34.0,1.0,1.0
C02849,Standard,23.434060600244432,2025-07-31,9.0,Male,44.0,2.0,0.0
C02850,Basic,,2025-09-16,9.0,Female,18.0,15.0,1.0
C02851,Standard,56.95246943200795,2025-06-13,12.0,Female,,6.0,1.0
C02852,Basic,77.62245789317099,2025-04-07,8.0,Female,22.0,21.0,1.0
C02853,,20.340711932959188,2025-07-29,8.0,Male,29.0,13.0,1.0
C02854,Premium,31.8801791883214,2025-02-05,12.0,Female,,18.0,0.0
C02855,Basic,39.63555500947923,2025-09-23,15.0,Male,42.0,47.0,0.0
C02856,Standard,49.93043147127759,2025-04-10,8.0,Male,29.0,6.0,0.0
C02857,Basic,47.18186151594403,2025-01-21,16.0,Female,28.0,18.0,1.0
C02858,Basic,47.62450935579339,2025-08-05,8.0,Female,47.0,4.0,1.0
C02859,Basic,58.86586781341465,2025-04-14,7.0,Female,65.0,14.0,0.0
C02860,Basic,34.8378960456963,2025-04-22,5.0,Female,44.0,33.0,0.0
C02861,Premium,72.65190289590286,2025-08-07,2.0,Female,34.0,17.0,1.0
C02862,Basic,59.4659560817178,2025-04-30,11.0,Female,47.0,,1.0
C02863,Premium,43.9956207157285,2025-09-06,14.0,Male,20.0,11.0,0.0
C02864,Standard,94.85849000533172,2025-12-01,10.0,Female,,3.0,1.0
C02865,Basic,93.18524741807931,2025-04-06,,Male,66.0,19.0,1.0
C02866,Standard,72.61569968127506,2025-07-07,,Female,,7.0,0.0
C02867,Standard,14.948340602697225,2025-12-30,,Female,64.0,3.0,0.0
C02868,Standard,94.02879287189216,2025-05-24,7.0,Male,26.0,32.0,1.0
C02869,Basic,68.71217576229104,2025-01-28,12.0,Female,35.0,55.0,1.0
C02870,Basic,,2025-01-06,19.0,Male,18.0,5.0,1.0
C02871,Premium,82.02375021710364,2025-11-13,5.0,Male,23.0,,1.0
C02872,Premium,94.006137851144,2025-09-19,11.0,Female,51.0,15.0,1.0
C02873,Premium,71.05718287556398,2025-08-18,12.0,Female,22.0,14.0,1.0
C02874,Basic,85.7555052272686,2025-05-02,15.0,Female,20.0,23.0,0.0
C02875,Standard,111.01579646935964,2025-07-13,12.0,Male,43.0,17.0,1.0
C02876,Basic,54.52421422907889,2025-04-15,10.0,Male,54.0,32.0,1.0
,Basic,26.65910618639871,2025-07-18,13.0,Male,57.0,2.0,0.0
C02878,Basic,44.21387462736488,2025-03-03,13.0,Female,23.0,,0.0
C02879,Standard,58.440038471007526,2025-10-11,13.0,Female,28.0,3.0,1.0
C02880,Basic,,2025-03-21,10.0,Female,28.0,6.0,1.0
C02881,Basic,30.368267134406235,2025-06-24,8.0,Male,60.0,8.0,0.0
,Premium,26.039014092439157,2025-01-09,8.0,Female,57.0,6.0,0.0
C02883,Basic,37.172079855917275,2025-06-29,,Male,55.0,34.0,0.0
C02884,Basic,,2025-09-28,,Female,33.0,,1.0
C02885,Basic,,2025-06-11,13.0,Male,37.0,,0.0
C02886,Premium,72.14298488771111,2025-10-03,10.0,Female,37.0,8.0,0.0
C02887,Standard,76.32449485632604,2025-07-25,12.0,Male,43.0,23.0,
C02888,Basic,,2025-03-01,14.0,Female,52.0,11.0,1.0
C02889,Premium,156.45512749600417,2025-07-05,,Male,57.0,64.0,
C02890,Premium,41.6763896526307,2025-03-16,4.0,Female,62.0,50.0,1.0
C02891,Basic,45.083541241046554,2025-04-04,7.0,Male,59.0,,1.0
C02892,Standard,40.98483051052567,2025-03-08,7.0,Male,42.0,8.0,1.0
C02893,Standard,51.10595116473489,2025-01-02,11.0,Male,47.0,7.0,1.0
,Standard,59.655772063439926,2025-06-27,7.0,Male,,11.0,0.0
C02895,Basic,70.33215426942,2025-05-22,8.0,Female,42.0,31.0,1.0
C02896,Premium,44.73584400898344,2025-02-13,12.0,Male,27.0,8.0,1.0
C02897,Standard,23.348184819501476,2025-06-23,11.0,Male,62.0,18.0,0.0
C02898,Basic,41.21787072251672,2025-10-22,8.0,Female,74.0,34.0,1.0
C02899,Basic,50.881895070714464,2025-08-19,14.0,Female,52.0,6.0,0.0
C02900,Basic,81.54427907791872,2025-08-24,,Female,44.0,,0.0
C02901,Basic,39.84113289989755,2025-04-03,9.0,Female,21.0,18.0,1.0
C02902,Standard,61.377324356581184,2025-02-13,10.0,Male,33.0,9.0,1.0
C02903,Basic,56.15176785992482,2025-01-27,9.0,Male,46.0,4.0,0.0
C02904,Basic,50.88576501255067,2025-09-29,,Female,52.0,,1.0
C02905,Standard,72.54712372722285,2025-02-08,11.0,Female,38.0,6.0,1.0
C02906,Basic,38.38575881934808,2025-10-16,10.0,Male,,7.0,1.0
C02907,Premium,39.72371742550796,2025-09-05,12.0,Female,48.0,5.0,0.0
C02908,Basic,49.76254915860753,2025-02-19,12.0,Female,36.0,17.0,0.0
C02909,Basic,38.70483019124156,2025-12-25,14.0,Female,61.0,16.0,0.0
C02910,Basic,61.266176571839665,2025-10-10,12.0,Male,,12.0,1.0
C02911,Basic,37.590301702520485,2025-07-28,10.0,Female,49.0,61.0,1.0
C02912,Basic,54.73726224263928,2025-05-04,10.0,Male,21.0,18.0,0.0
C02913,Standard,48.036152183813506,2025-12-08,9.0,Male,,11.0,1.0
C02914,Premium,54.48870275805276,2025-09-06,17.0,Female,18.0,4.0,1.0
C02915,Basic,41.601093268011205,2025-10-11,9.0,Female,57.0,7.0,0.0
C02916,Standard,43.65805003494511,2025-05-31,12.0,Female,36.0,7.0,1.0
C02917,Standard,51.95753304060958,2025-03-05,8.0,Male,,13.0,1.0
C02918,Premium,54.20931775086639,2025-08-29,14.0,Female,49.0,15.0,1.0
C02919,Basic,49.91603227699762,2025-06-16,8.0,Female,25.0,16.0,0.0
C02920,Basic,,2025-08-28,15.0,Male,22.0,36.0,1.0
C02921,Basic,33.64041723368385,2025-02-18,7.0,Male,25.0,24.0,0.0
C02922,Standard,48.73227236171126,2025-07-06,,Female,,23.0,1.0
C02923,Premium,26.644197486870375,2025-05-28,13.0,Male,23.0,7.0,0.0
C02924,Basic,58.02393494549986,2025-07-08,7.0,Female,52.0,16.0,1.0
C02925,Basic,32.00603218696601,2025-04-21,10.0,Male,70.0,41.0,0.0
C02926,Premium,44.73243720874913,2025-09-22,9.0,Male,69.0,35.0,0.0
C02927,Premium,43.08596367590544,2025-10-06,12.0,Female,28.0,16.0,0.0
C02928,Premium,55.945581316825766,2025-08-25,,Female,30.0,12.0,0.0
C02929,Standard,40.08116961693485,2025-06-08,4.0,Female,42.0,21.0,1.0
C02930,Basic,39.40531581440893,2025-03-01,13.0,Female,68.0,26.0,1.0
C02931,Standard,88.7981299862073,2025-11-13,9.0,Male,46.0,8.0,1.0
C02932,Standard,56.027896675563575,2025-03-16,5.0,Male,72.0,44.0,1.0
,Basic,39.94896101016873,2025-08-16,,Female,37.0,3.0,1.0
C02934,Standard,45.226786668014576,2025-06-03,8.0,Female,52.0,21.0,1.0
C02935,Standard,96.5600395458826,2025-12-22,10.0,Female,43.0,33.0,1.0
C02936,Basic,45.51113649442288,2025-11-06,11.0,Male,68.0,15.0,0.0
C02937,Standard,37.951626280599406,2025-10-14,5.0,Male,37.0,21.0,0.0
C02938,Standard,,2025-08-29,11.0,Female,56.0,15.0,0.0
C02939,Premium,40.13996265633526,2025-08-15,8.0,Male,60.0,34.0,0.0
C02940,Basic,,2025-06-18,8.0,Female,58.0,4.0,0.0
C02941,Basic,29.96901054958707,2025-10-11,,Female,64.0,28.0,0.0
C02942,Standard,31.8916100272987,2025-12-12,7.0,Male,61.0,20.0,0.0
C02943,Basic,35.884119924046146,2025-09-19,12.0,,61.0,6.0,1.0
C02944,Standard,63.3485116752591,2025-10-17,13.0,Female,23.0,18.0,1.0
C02945,Standard,42.928162990873574,2025-12-14,7.0,Female,34.0,9.0,1.0
C02946,Basic,46.02378507898606,2025-12-30,5.0,Female,73.0,8.0,1.0
C02947,Standard,83.10112299345704,2025-01-09,,Male,67.0,,1.0
C02948,Standard,83.93358785831073,2025-12-15,10.0,Female,44.0,15.0,1.0
C02949,Basic,44.66423315405778,2025-04-08,10.0,Female,58.0,23.0,0.0
C02950,Premium,38.848816038693826,2025-01-12,8.0,Male,60.0,7.0,0.0
C02951,Premium,35.38368647766048,2025-09-29,9.0,Female,36.0,26.0,0.0
C02952,Standard,65.9655946755526,2025-03-12,7.0,Male,59.0,18.0,0.0
C02953,Standard,46.068992601614035,2025-05-15,11.0,Female,49.0,37.0,0.0
C02954,Basic,42.83797815905466,2025-09-16,14.0,Female,60.0,29.0,0.0
C02955,Premium,36.109542853318246,2025-01-05,9.0,Female,40.0,25.0,1.0
C02956,Standard,36.75066945015177,2025-08-27,13.0,Female,55.0,35.0,1.0
C02957,Standard,56.82897290457533,2025-10-21,15.0,Male,58.0,14.0,0.0
C02958,Premium,,2025-12-01,7.0,Male,48.0,15.0,0.0
C02959,Basic,74.4382917086423,2025-04-09,10.0,Male,33.0,12.0,1.0
C02960,Premium,40.386079061550475,2025-05-31,17.0,Male,20.0,24.0,0.0
C02961,Basic,47.09508427434788,2025-09-15,12.0,Male,,38.0,0.0
